date,iso_code,c6
2022-05-03,DEU,1.0
2022-05-04,DEU,1.0
2022-05-05,DEU,1.0
2022-05-06,DEU,1.0
2022-05-07,DEU,1.0
2022-05-08,DEU,1.0
2022-05-09,DEU,1.0
2022-05-10,DEU,1.0
2022-05-11,DEU,1.0
2022-05-12,DEU,1.0
2022-05-13,DEU,1.0
2022-05-14,DEU,1.0
2022-05-15,DEU,1.0
2022-05-16,DEU,1.0
2022-05-17,DEU,1.0
2022-05-18,DEU,1.0
2022-05-19,DEU,1.0
2022-05-20,DEU,1.0
2022-05-21,DEU,1.0
2022-05-22,DEU,1.0
2022-05-23,DEU,1.0
2022-05-24,DEU,1.0
2022-05-25,DEU,1.0
2022-05-26,DEU,1.0
2022-05-27,DEU,1.0
2022-05-28,DEU,1.0
2022-05-29,DEU,1.0
2022-05-30,DEU,1.0
2022-05-31,DEU,1.0
2022-06-01,DEU,1.0
2022-06-02,DEU,1.0
2022-06-03,DEU,1.0
2022-06-04,DEU,1.0
2022-06-05,DEU,1.0
2022-06-06,DEU,1.0
2022-06-07,DEU,1.0
2022-06-08,DEU,1.0
2022-06-09,DEU,1.0
2022-06-10,DEU,1.0
2022-06-11,DEU,1.0
2022-06-12,DEU,1.0
2022-06-13,DEU,1.0
2022-06-14,DEU,1.0
2022-06-15,DEU,1.0
2022-06-16,DEU,1.0
2022-06-17,DEU,1.0
2022-06-18,DEU,1.0
2022-06-19,DEU,1.0
2022-06-20,DEU,1.0
2022-06-21,DEU,1.0
2022-06-22,DEU,1.0
2022-06-23,DEU,1.0
2022-06-24,DEU,1.0
2022-06-25,DEU,1.0
2022-06-26,DEU,1.0
2022-06-27,DEU,1.0
2022-06-28,DEU,1.0
2022-06-29,DEU,1.0
2022-06-30,DEU,1.0
2022-07-01,DEU,1.0
2022-07-02,DEU,1.0
2022-07-03,DEU,1.0
2022-07-04,DEU,1.0
2022-07-05,DEU,1.0
2022-07-06,DEU,1.0
2022-07-07,DEU,1.0
2022-07-08,DEU,1.0
2022-07-09,DEU,1.0
2022-07-10,DEU,1.0
2022-07-11,DEU,1.0
2022-07-12,DEU,1.0
2022-07-13,DEU,1.0
2022-07-14,DEU,1.0
2022-07-15,DEU,1.0
2022-07-16,DEU,1.0
2022-07-17,DEU,1.0
2022-07-18,DEU,1.0
2022-07-19,DEU,1.0
2022-07-20,DEU,1.0
2022-07-21,DEU,1.0
2022-07-22,DEU,1.0
2022-07-23,DEU,1.0
2022-07-24,DEU,1.0
2022-07-25,DEU,1.0
2022-07-26,DEU,1.0
2022-07-27,DEU,1.0
2022-07-28,DEU,1.0
2022-07-29,DEU,1.0
2022-07-30,DEU,1.0
2022-07-31,DEU,1.0
2022-08-01,DEU,1.0
2022-08-02,DEU,1.0
2022-08-03,DEU,1.0
2022-08-04,DEU,1.0
2022-08-05,DEU,1.0
2022-08-06,DEU,1.0
2022-08-07,DEU,1.0
2022-08-08,DEU,1.0
2022-08-09,DEU,1.0
2022-08-10,DEU,1.0
2022-08-11,DEU,1.0
2022-08-12,DEU,1.0
2022-08-13,DEU,1.0
2022-08-14,DEU,1.0
2022-08-15,DEU,1.0
2022-08-16,DEU,1.0
2022-08-17,DEU,1.0
2022-08-18,DEU,1.0
2022-08-19,DEU,1.0
2022-08-20,DEU,1.0
2022-08-21,DEU,1.0
2022-08-22,DEU,1.0
2022-08-23,DEU,1.0
2022-08-24,DEU,1.0
2022-08-25,DEU,1.0
2022-08-26,DEU,1.0
2022-08-27,DEU,1.0
2022-08-28,DEU,1.0
2022-08-29,DEU,1.0
2022-08-30,DEU,1.0
2022-08-31,DEU,1.0
2022-09-01,DEU,1.0
2022-09-02,DEU,1.0
2022-09-03,DEU,1.0
2022-09-04,DEU,1.0
2022-09-05,DEU,1.0
2022-09-06,DEU,1.0
2022-09-07,DEU,1.0
2022-09-08,DEU,1.0
2022-09-09,DEU,1.0
2022-09-10,DEU,1.0
2022-09-11,DEU,1.0
2022-09-12,DEU,1.0
2022-09-13,DEU,1.0
2022-09-14,DEU,1.0
2022-09-15,DEU,1.0
2022-09-16,DEU,1.0
2022-09-17,DEU,1.0
2022-09-18,DEU,1.0
2022-09-19,DEU,1.0
2022-09-20,DEU,1.0
2022-09-21,DEU,1.0
2022-09-22,DEU,1.0
2022-09-23,DEU,1.0
2022-09-24,DEU,1.0
2022-09-25,DEU,1.0
2022-09-26,DEU,1.0
2022-09-27,DEU,1.0
2022-09-28,DEU,1.0
2022-09-29,DEU,1.0
2022-09-30,DEU,1.0
2022-10-01,DEU,1.0
2022-10-02,DEU,1.0
2022-10-03,DEU,1.0
2022-10-04,DEU,1.0
2022-10-05,DEU,1.0
2022-10-06,DEU,1.0
2022-10-07,DEU,1.0
2022-10-08,DEU,1.0
2022-10-09,DEU,1.0
2022-10-10,DEU,1.0
2022-10-11,DEU,1.0
2022-10-12,DEU,1.0
2022-10-13,DEU,1.0
2022-10-14,DEU,1.0
2022-10-15,DEU,1.0
2022-10-16,DEU,1.0
2022-10-17,DEU,1.0
2022-10-18,DEU,1.0
2022-10-19,DEU,1.0
2022-10-20,DEU,1.0
2022-10-21,DEU,1.0
2022-10-22,DEU,1.0
2022-10-23,DEU,1.0
2022-10-24,DEU,1.0
2022-10-25,DEU,1.0
2022-10-26,DEU,1.0
2022-10-27,DEU,1.0
2022-10-28,DEU,1.0
2022-10-29,DEU,1.0
2022-10-30,DEU,1.0
2022-10-31,DEU,1.0
2022-11-01,DEU,1.0
2022-11-02,DEU,1.0
2022-11-03,DEU,1.0
2022-11-04,DEU,1.0
2022-11-05,DEU,1.0
2022-11-06,DEU,1.0
2022-11-07,DEU,1.0
2022-11-08,DEU,1.0
2022-11-09,DEU,1.0
2022-11-10,DEU,1.0
2022-11-11,DEU,1.0
2022-11-12,DEU,1.0
2022-11-13,DEU,1.0
2022-11-14,DEU,1.0
2022-11-15,DEU,1.0
2022-11-16,DEU,1.0
2022-11-17,DEU,1.0
2022-11-18,DEU,1.0
2022-11-19,DEU,1.0
2022-11-20,DEU,1.0
2022-11-21,DEU,1.0
2022-11-22,DEU,1.0
2022-11-23,DEU,1.0
2022-11-24,DEU,1.0
2022-11-25,DEU,1.0
2022-11-26,DEU,1.0
2022-11-27,DEU,1.0
2022-11-28,DEU,1.0
2022-11-29,DEU,1.0
2022-11-30,DEU,1.0
2022-12-01,DEU,1.0
2022-12-02,DEU,1.0
2022-12-03,DEU,1.0
2022-12-04,DEU,1.0
2022-12-05,DEU,1.0
2022-12-06,DEU,1.0
2022-12-07,DEU,1.0
2022-12-08,DEU,1.0
2022-12-09,DEU,1.0
2022-12-10,DEU,1.0
2022-12-11,DEU,1.0
2022-12-12,DEU,1.0
2022-12-13,DEU,1.0
2022-12-14,DEU,1.0
2022-12-15,DEU,1.0
2022-12-16,DEU,1.0
2022-12-17,DEU,1.0
2022-12-18,DEU,1.0
2022-12-19,DEU,1.0
2022-12-20,DEU,1.0
2022-12-21,DEU,1.0
2022-12-22,DEU,1.0
2022-12-23,DEU,1.0
2022-12-24,DEU,1.0
2022-12-25,DEU,1.0
2022-12-26,DEU,1.0
2022-12-27,DEU,1.0
2022-12-28,DEU,1.0
2022-12-29,DEU,1.0
2022-12-30,DEU,1.0
2022-12-31,DEU,1.0
2023-01-01,DEU,
2023-01-02,DEU,
2023-01-03,DEU,
2023-01-04,DEU,
2023-01-05,DEU,
2023-01-06,DEU,
2023-01-07,DEU,
2023-01-08,DEU,
2023-01-09,DEU,
2023-01-10,DEU,
2023-01-11,DEU,
2023-01-12,DEU,
2023-01-13,DEU,
2023-01-14,DEU,
2023-01-15,DEU,
2023-01-16,DEU,
2023-01-17,DEU,
2023-01-18,DEU,
2023-01-19,DEU,
2023-01-20,DEU,
2023-01-21,DEU,
2023-01-22,DEU,
2023-01-23,DEU,
2023-01-24,DEU,
2023-01-25,DEU,
2023-01-26,DEU,
2023-01-27,DEU,
2023-01-28,DEU,
2023-01-29,DEU,
2023-01-30,DEU,
2023-01-31,DEU,
2023-02-01,DEU,
2023-02-02,DEU,
2023-02-03,DEU,
2023-02-04,DEU,
2023-02-05,DEU,
2023-02-06,DEU,
2023-02-07,DEU,
2023-02-08,DEU,
2023-02-09,DEU,
2023-02-10,DEU,
2023-02-11,DEU,
2023-02-12,DEU,
2023-02-13,DEU,
2023-02-14,DEU,
2023-02-15,DEU,
2023-02-16,DEU,
2023-02-17,DEU,
2023-02-18,DEU,
2023-02-19,DEU,
2023-02-20,DEU,
2020-01-01,SWE,0.0
2020-01-02,SWE,0.0
2020-01-03,SWE,0.0
2020-01-04,SWE,0.0
2020-01-05,SWE,0.0
2020-01-06,SWE,0.0
2020-01-07,SWE,0.0
2020-01-08,SWE,0.0
2020-01-09,SWE,0.0
2020-01-10,SWE,0.0
2020-01-11,SWE,0.0
2020-01-12,SWE,0.0
2020-01-13,SWE,0.0
2020-01-14,SWE,0.0
2020-01-15,SWE,0.0
2020-01-16,SWE,0.0
2020-01-17,SWE,0.0
2020-01-18,SWE,0.0
2020-01-19,SWE,0.0
2020-01-20,SWE,0.0
2020-01-21,SWE,0.0
2020-01-22,SWE,0.0
2020-01-23,SWE,0.0
2020-01-24,SWE,0.0
2020-01-25,SWE,0.0
2020-01-26,SWE,0.0
2020-01-27,SWE,0.0
2020-01-28,SWE,0.0
2020-01-29,SWE,0.0
2020-01-30,SWE,0.0
2020-01-31,SWE,0.0
2020-02-01,SWE,0.0
2020-02-02,SWE,0.0
2020-02-03,SWE,0.0
2020-02-04,SWE,0.0
2020-02-05,SWE,0.0
2020-02-06,SWE,0.0
2020-02-07,SWE,0.0
2020-02-08,SWE,0.0
2020-02-09,SWE,0.0
2020-02-10,SWE,0.0
2020-02-11,SWE,0.0
2020-02-12,SWE,0.0
2020-02-13,SWE,0.0
2020-02-14,SWE,0.0
2020-02-15,SWE,0.0
2020-02-16,SWE,0.0
2020-02-17,SWE,0.0
2020-02-18,SWE,0.0
2020-02-19,SWE,0.0
2020-02-20,SWE,0.0
2020-02-21,SWE,0.0
2020-02-22,SWE,0.0
2020-02-23,SWE,0.0
2020-02-24,SWE,0.0
2020-02-25,SWE,0.0
2020-02-26,SWE,0.0
2020-02-27,SWE,0.0
2020-02-28,SWE,0.0
2020-02-29,SWE,0.0
2020-03-01,SWE,0.0
2020-03-02,SWE,0.0
2020-03-03,SWE,0.0
2020-03-04,SWE,0.0
2020-03-05,SWE,0.0
2020-03-06,SWE,0.0
2020-03-07,SWE,0.0
2020-03-08,SWE,0.0
2020-03-09,SWE,0.0
2020-03-10,SWE,0.0
2020-03-11,SWE,0.0
2020-03-12,SWE,0.0
2020-03-13,SWE,0.0
2020-03-14,SWE,0.0
2020-03-15,SWE,0.0
2020-03-16,SWE,0.0
2020-03-17,SWE,0.0
2020-03-18,SWE,0.0
2020-03-19,SWE,0.0
2020-03-20,SWE,0.0
2020-03-21,SWE,0.0
2020-03-22,SWE,0.0
2020-03-23,SWE,0.0
2020-03-24,SWE,0.0
2020-03-25,SWE,1.0
2020-03-26,SWE,1.0
2020-03-27,SWE,1.0
2020-03-28,SWE,1.0
2020-03-29,SWE,1.0
2020-03-30,SWE,1.0
2020-03-31,SWE,1.0
2020-04-01,SWE,1.0
2020-04-02,SWE,1.0
2020-04-03,SWE,1.0
2020-04-04,SWE,1.0
2020-04-05,SWE,1.0
2020-04-06,SWE,1.0
2020-04-07,SWE,1.0
2020-04-08,SWE,1.0
2020-04-09,SWE,1.0
2020-04-10,SWE,1.0
2020-04-11,SWE,1.0
2020-04-12,SWE,1.0
2020-04-13,SWE,1.0
2020-04-14,SWE,1.0
2020-04-15,SWE,1.0
2020-04-16,SWE,1.0
2020-04-17,SWE,1.0
2020-04-18,SWE,1.0
2020-04-19,SWE,1.0
2020-04-20,SWE,1.0
2020-04-21,SWE,1.0
2020-04-22,SWE,1.0
2020-04-23,SWE,1.0
2020-04-24,SWE,1.0
2020-04-25,SWE,1.0
2020-04-26,SWE,1.0
2020-04-27,SWE,1.0
2020-04-28,SWE,1.0
2020-04-29,SWE,1.0
2020-04-30,SWE,1.0
2020-05-01,SWE,1.0
2020-05-02,SWE,1.0
2020-05-03,SWE,1.0
2020-05-04,SWE,1.0
2020-05-05,SWE,1.0
2020-05-06,SWE,1.0
2020-05-07,SWE,1.0
2020-05-08,SWE,1.0
2020-05-09,SWE,1.0
2020-05-10,SWE,1.0
2020-05-11,SWE,1.0
2020-05-12,SWE,1.0
2020-05-13,SWE,1.0
2020-05-14,SWE,1.0
2020-05-15,SWE,1.0
2020-05-16,SWE,1.0
2020-05-17,SWE,1.0
2020-05-18,SWE,1.0
2020-05-19,SWE,1.0
2020-05-20,SWE,1.0
2020-05-21,SWE,1.0
2020-05-22,SWE,1.0
2020-05-23,SWE,1.0
2020-05-24,SWE,1.0
2020-05-25,SWE,1.0
2020-05-26,SWE,1.0
2020-05-27,SWE,1.0
2020-05-28,SWE,1.0
2020-05-29,SWE,1.0
2020-05-30,SWE,1.0
2020-05-31,SWE,1.0
2020-06-01,SWE,1.0
2020-06-02,SWE,1.0
2020-06-03,SWE,1.0
2020-06-04,SWE,1.0
2020-06-05,SWE,1.0
2020-06-06,SWE,1.0
2020-06-07,SWE,1.0
2020-06-08,SWE,1.0
2020-06-09,SWE,1.0
2020-06-10,SWE,1.0
2020-06-11,SWE,1.0
2020-06-12,SWE,1.0
2020-06-13,SWE,1.0
2020-06-14,SWE,1.0
2020-06-15,SWE,1.0
2020-06-16,SWE,1.0
2020-06-17,SWE,1.0
2020-06-18,SWE,1.0
2020-06-19,SWE,1.0
2020-06-20,SWE,1.0
2020-06-21,SWE,1.0
2020-06-22,SWE,1.0
2020-06-23,SWE,1.0
2020-06-24,SWE,1.0
2020-06-25,SWE,1.0
2020-06-26,SWE,1.0
2020-06-27,SWE,1.0
2020-06-28,SWE,1.0
2020-06-29,SWE,1.0
2020-06-30,SWE,1.0
2020-07-01,SWE,1.0
2020-07-02,SWE,1.0
2020-07-03,SWE,1.0
2020-07-04,SWE,1.0
2020-07-05,SWE,1.0
2020-07-06,SWE,1.0
2020-07-07,SWE,1.0
2020-07-08,SWE,1.0
2020-07-09,SWE,1.0
2020-07-10,SWE,1.0
2020-07-11,SWE,1.0
2020-07-12,SWE,1.0
2020-07-13,SWE,1.0
2020-07-14,SWE,1.0
2020-07-15,SWE,1.0
2020-07-16,SWE,1.0
2020-07-17,SWE,1.0
2020-07-18,SWE,1.0
2020-07-19,SWE,1.0
2020-07-20,SWE,1.0
2020-07-21,SWE,1.0
2020-07-22,SWE,1.0
2020-07-23,SWE,1.0
2020-07-24,SWE,1.0
2020-07-25,SWE,1.0
2020-07-26,SWE,1.0
2020-07-27,SWE,1.0
2020-07-28,SWE,1.0
2020-07-29,SWE,1.0
2020-07-30,SWE,1.0
2020-07-31,SWE,1.0
2020-08-01,SWE,1.0
2020-08-02,SWE,1.0
2020-08-03,SWE,1.0
2020-08-04,SWE,1.0
2020-08-05,SWE,1.0
2020-08-06,SWE,1.0
2020-08-07,SWE,1.0
2020-08-08,SWE,1.0
2020-08-09,SWE,1.0
2020-08-10,SWE,1.0
2020-08-11,SWE,1.0
2020-08-12,SWE,1.0
2020-08-13,SWE,1.0
2020-08-14,SWE,1.0
2020-08-15,SWE,1.0
2020-08-16,SWE,1.0
2020-08-17,SWE,1.0
2020-08-18,SWE,1.0
2020-08-19,SWE,1.0
2020-08-20,SWE,1.0
2020-08-21,SWE,1.0
2020-08-22,SWE,1.0
2020-08-23,SWE,1.0
2020-08-24,SWE,1.0
2020-08-25,SWE,1.0
2020-08-26,SWE,1.0
2020-08-27,SWE,1.0
2020-08-28,SWE,1.0
2020-08-29,SWE,1.0
2020-08-30,SWE,1.0
2020-08-31,SWE,1.0
2020-09-01,SWE,1.0
2020-09-02,SWE,1.0
2020-09-03,SWE,1.0
2020-09-04,SWE,1.0
2020-09-05,SWE,1.0
2020-09-06,SWE,1.0
2020-09-07,SWE,1.0
2020-09-08,SWE,1.0
2020-09-09,SWE,1.0
2020-09-10,SWE,1.0
2020-09-11,SWE,1.0
2020-09-12,SWE,1.0
2020-09-13,SWE,1.0
2020-09-14,SWE,1.0
2020-09-15,SWE,1.0
2020-09-16,SWE,1.0
2020-09-17,SWE,1.0
2020-09-18,SWE,1.0
2020-09-19,SWE,1.0
2020-09-20,SWE,1.0
2020-09-21,SWE,1.0
2020-09-22,SWE,1.0
2020-09-23,SWE,1.0
2020-09-24,SWE,1.0
2020-09-25,SWE,1.0
2020-09-26,SWE,1.0
2020-09-27,SWE,1.0
2020-09-28,SWE,1.0
2020-09-29,SWE,1.0
2020-09-30,SWE,1.0
2020-10-01,SWE,1.0
2020-10-02,SWE,1.0
2020-10-03,SWE,1.0
2020-10-04,SWE,1.0
2020-10-05,SWE,1.0
2020-10-06,SWE,1.0
2020-10-07,SWE,1.0
2020-10-08,SWE,1.0
2020-10-09,SWE,1.0
2020-10-10,SWE,1.0
2020-10-11,SWE,1.0
2020-10-12,SWE,1.0
2020-10-13,SWE,1.0
2020-10-14,SWE,1.0
2020-10-15,SWE,1.0
2020-10-16,SWE,1.0
2020-10-17,SWE,1.0
2020-10-18,SWE,1.0
2020-10-19,SWE,1.0
2020-10-20,SWE,1.0
2020-10-21,SWE,1.0
2020-10-22,SWE,1.0
2020-10-23,SWE,1.0
2020-10-24,SWE,1.0
2020-10-25,SWE,1.0
2020-10-26,SWE,1.0
2020-10-27,SWE,1.0
2020-10-28,SWE,1.0
2020-10-29,SWE,1.0
2020-10-30,SWE,1.0
2020-10-31,SWE,1.0
2020-11-01,SWE,1.0
2020-11-02,SWE,1.0
2020-11-03,SWE,1.0
2020-11-04,SWE,1.0
2020-11-05,SWE,1.0
2020-11-06,SWE,1.0
2020-11-07,SWE,1.0
2020-11-08,SWE,1.0
2020-11-09,SWE,1.0
2020-11-10,SWE,1.0
2020-11-11,SWE,1.0
2020-11-12,SWE,1.0
2020-11-13,SWE,1.0
2020-11-14,SWE,1.0
2020-11-15,SWE,1.0
2020-11-16,SWE,1.0
2020-11-17,SWE,1.0
2020-11-18,SWE,1.0
2020-11-19,SWE,1.0
2020-11-20,SWE,1.0
2020-11-21,SWE,1.0
2020-11-22,SWE,1.0
2020-11-23,SWE,1.0
2020-11-24,SWE,1.0
2020-11-25,SWE,1.0
2020-11-26,SWE,1.0
2020-11-27,SWE,1.0
2020-11-28,SWE,1.0
2020-11-29,SWE,1.0
2020-11-30,SWE,1.0
2020-12-01,SWE,1.0
2020-12-02,SWE,1.0
2020-12-03,SWE,1.0
2020-12-04,SWE,1.0
2020-12-05,SWE,1.0
2020-12-06,SWE,1.0
2020-12-07,SWE,1.0
2020-12-08,SWE,1.0
2020-12-09,SWE,1.0
2020-12-10,SWE,1.0
2020-12-11,SWE,1.0
2020-12-12,SWE,1.0
2020-12-13,SWE,1.0
2020-12-14,SWE,1.0
2020-12-15,SWE,1.0
2020-12-16,SWE,1.0
2020-12-17,SWE,1.0
2020-12-18,SWE,1.0
2020-12-19,SWE,1.0
2020-12-20,SWE,1.0
2020-12-21,SWE,1.0
2020-12-22,SWE,1.0
2020-12-23,SWE,1.0
2020-12-24,SWE,1.0
2020-12-25,SWE,1.0
2020-12-26,SWE,1.0
2020-12-27,SWE,1.0
2020-12-28,SWE,1.0
2020-12-29,SWE,1.0
2020-12-30,SWE,1.0
2020-12-31,SWE,1.0
2021-01-01,SWE,1.0
2021-01-02,SWE,1.0
2021-01-03,SWE,1.0
2021-01-04,SWE,1.0
2021-01-05,SWE,1.0
2021-01-06,SWE,1.0
2021-01-07,SWE,1.0
2021-01-08,SWE,1.0
2021-01-09,SWE,1.0
2021-01-10,SWE,1.0
2021-01-11,SWE,1.0
2021-01-12,SWE,1.0
2021-01-13,SWE,1.0
2021-01-14,SWE,1.0
2021-01-15,SWE,1.0
2021-01-16,SWE,1.0
2021-01-17,SWE,1.0
2021-01-18,SWE,1.0
2021-01-19,SWE,1.0
2021-01-20,SWE,1.0
2021-01-21,SWE,1.0
2021-01-22,SWE,1.0
2021-01-23,SWE,1.0
2021-01-24,SWE,1.0
2021-01-25,SWE,1.0
2021-01-26,SWE,1.0
2021-01-27,SWE,1.0
2021-01-28,SWE,1.0
2021-01-29,SWE,1.0
2021-01-30,SWE,1.0
2021-01-31,SWE,1.0
2021-02-01,SWE,1.0
2021-02-02,SWE,1.0
2021-02-03,SWE,1.0
2021-02-04,SWE,1.0
2021-02-05,SWE,1.0
2021-02-06,SWE,1.0
2021-02-07,SWE,1.0
2021-02-08,SWE,1.0
2021-02-09,SWE,1.0
2021-02-10,SWE,1.0
2021-02-11,SWE,1.0
2021-02-12,SWE,1.0
2021-02-13,SWE,1.0
2021-02-14,SWE,1.0
2021-02-15,SWE,1.0
2021-02-16,SWE,1.0
2021-02-17,SWE,1.0
2021-02-18,SWE,1.0
2021-02-19,SWE,1.0
2021-02-20,SWE,1.0
2021-02-21,SWE,1.0
2021-02-22,SWE,1.0
2021-02-23,SWE,1.0
2021-02-24,SWE,1.0
2021-02-25,SWE,1.0
2021-02-26,SWE,1.0
2021-02-27,SWE,1.0
2021-02-28,SWE,1.0
2021-03-01,SWE,1.0
2021-03-02,SWE,1.0
2021-03-03,SWE,1.0
2021-03-04,SWE,1.0
2021-03-05,SWE,1.0
2021-03-06,SWE,1.0
2021-03-07,SWE,1.0
2021-03-08,SWE,1.0
2021-03-09,SWE,1.0
2021-03-10,SWE,1.0
2021-03-11,SWE,1.0
2021-03-12,SWE,1.0
2021-03-13,SWE,1.0
2021-03-14,SWE,1.0
2021-03-15,SWE,1.0
2021-03-16,SWE,1.0
2021-03-17,SWE,1.0
2021-03-18,SWE,1.0
2021-03-19,SWE,1.0
2021-03-20,SWE,1.0
2021-03-21,SWE,1.0
2021-03-22,SWE,1.0
2021-03-23,SWE,1.0
2021-03-24,SWE,1.0
2021-03-25,SWE,1.0
2021-03-26,SWE,1.0
2021-03-27,SWE,1.0
2021-03-28,SWE,1.0
2021-03-29,SWE,1.0
2021-03-30,SWE,1.0
2021-03-31,SWE,1.0
2021-04-01,SWE,1.0
2021-04-02,SWE,1.0
2021-04-03,SWE,1.0
2021-04-04,SWE,1.0
2021-04-05,SWE,1.0
2021-04-06,SWE,1.0
2021-04-07,SWE,1.0
2021-04-08,SWE,1.0
2021-04-09,SWE,1.0
2021-04-10,SWE,1.0
2021-04-11,SWE,1.0
2021-04-12,SWE,1.0
2021-04-13,SWE,1.0
2021-04-14,SWE,1.0
2021-04-15,SWE,1.0
2021-04-16,SWE,1.0
2021-04-17,SWE,1.0
2021-04-18,SWE,1.0
2021-04-19,SWE,1.0
2021-04-20,SWE,1.0
2021-04-21,SWE,1.0
2021-04-22,SWE,1.0
2021-04-23,SWE,1.0
2021-04-24,SWE,1.0
2021-04-25,SWE,1.0
2021-04-26,SWE,1.0
2021-04-27,SWE,1.0
2021-04-28,SWE,1.0
2021-04-29,SWE,1.0
2021-04-30,SWE,1.0
2021-05-01,SWE,1.0
2021-05-02,SWE,1.0
2021-05-03,SWE,1.0
2021-05-04,SWE,1.0
2021-05-05,SWE,1.0
2021-05-06,SWE,1.0
2021-05-07,SWE,1.0
2021-05-08,SWE,1.0
2021-05-09,SWE,1.0
2021-05-10,SWE,1.0
2021-05-11,SWE,1.0
2021-05-12,SWE,1.0
2021-05-13,SWE,1.0
2021-05-14,SWE,1.0
2021-05-15,SWE,1.0
2021-05-16,SWE,1.0
2021-05-17,SWE,1.0
2021-05-18,SWE,1.0
2021-05-19,SWE,1.0
2021-05-20,SWE,1.0
2021-05-21,SWE,1.0
2021-05-22,SWE,1.0
2021-05-23,SWE,1.0
2021-05-24,SWE,1.0
2021-05-25,SWE,1.0
2021-05-26,SWE,1.0
2021-05-27,SWE,1.0
2021-05-28,SWE,1.0
2021-05-29,SWE,1.0
2021-05-30,SWE,1.0
2021-05-31,SWE,1.0
2021-06-01,SWE,1.0
2021-06-02,SWE,1.0
2021-06-03,SWE,1.0
2021-06-04,SWE,1.0
2021-06-05,SWE,1.0
2021-06-06,SWE,1.0
2021-06-07,SWE,1.0
2021-06-08,SWE,1.0
2021-06-09,SWE,1.0
2021-06-10,SWE,1.0
2021-06-11,SWE,1.0
2021-06-12,SWE,1.0
2021-06-13,SWE,1.0
2021-06-14,SWE,1.0
2021-06-15,SWE,1.0
2021-06-16,SWE,1.0
2021-06-17,SWE,1.0
2021-06-18,SWE,1.0
2021-06-19,SWE,1.0
2021-06-20,SWE,1.0
2021-06-21,SWE,1.0
2021-06-22,SWE,1.0
2021-06-23,SWE,1.0
2021-06-24,SWE,1.0
2021-06-25,SWE,1.0
2021-06-26,SWE,1.0
2021-06-27,SWE,1.0
2021-06-28,SWE,1.0
2021-06-29,SWE,1.0
2021-06-30,SWE,1.0
2021-07-01,SWE,1.0
2021-07-02,SWE,1.0
2021-07-03,SWE,1.0
2021-07-04,SWE,1.0
2021-07-05,SWE,1.0
2021-07-06,SWE,1.0
2021-07-07,SWE,1.0
2021-07-08,SWE,1.0
2021-07-09,SWE,1.0
2021-07-10,SWE,1.0
2021-07-11,SWE,1.0
2021-07-12,SWE,1.0
2021-07-13,SWE,1.0
2021-07-14,SWE,1.0
2021-07-15,SWE,1.0
2021-07-16,SWE,1.0
2021-07-17,SWE,1.0
2021-07-18,SWE,1.0
2021-07-19,SWE,1.0
2021-07-20,SWE,1.0
2021-07-21,SWE,1.0
